RECRUITED_PERCENTAGE_LESS_THAN;Menos de §Y$VAL$§W% de soldados possíveis recrutados.\n;Moins de §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Weniger als §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Menos del §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
RECRUITED_PERCENTAGE_MORE_THAN;Ao menos §Y$VAL$§W% de soldados possíveis recrutados.\n;Au moins §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Mindestens §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Al menos el §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
SEPARATISM_TECH;Separatismo;Séparatisme;Separatismus;;Separatismo;;;;;;;;x
INC_RES_TECH;Pontos de pesquisa;Points de recherche;Forschungspunkte;;Puntos de investigación;;;;;;;;x
TOTAL_POPS_NOT_TR;Menos de §Y$VAL$§W pops em $WHERE$.\n;Moins de §Y$VAL$§W pop en $WHERE$.\n;Weniger als §Y$VAL$§W Bevs in $WHERE$.\n;;Menos de §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
TOTAL_POPS_TR;Ao menos de §Y$VAL$§W pops em $WHERE$.\n;Au moins §Y$VAL$§W pop en $WHERE$.\n;Mindestens §Y$VAL$§W Bevs in $WHERE$.\n;;Al menos §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
IS_CRIME_NOT_HIGHER_THAN_EDU_TR;Gasta mais em §Yeducação§W do que em administração.\n;Les dépenses d’§Yéducation§W sont supérieures aux dépenses d’administration.\n;Ausgaben für §YBildung§W übersteigen die für Verwaltung.\n;;Se gasta más en §Yeducación§W que en administración.\n;;;;;;;;x
IS_CRIME_HIGHER_THAN_EDU_TR;Gasta mais em §Yadministração§W do que em educação.\n;Les dépenses d’§Yadministration§W sont supérieures aux dépenses d’éducation.\n;Ausgaben für §YVerwaltung§W übersteigen die für Bildung.\n;;Se gasta más en §Yadministración§W que en educación.\n;;;;;;;;x
ANY_AT_WAR_STARTS;Qualquer país que está em guerra.;Tout pays avec lequel nous sommes en guerre.;Jedes Land, mit dem Krieg herrscht.;;Cualquier país con el que estás en guerra.;;;;;;;;x
REBEL_POWER_LESS_THAN;A ameaça rebelde é inferior a §Y$VAL$§W %.;La menace rebelle est inférieure à §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt weniger als §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es inferior al §Y$VAL$§W por ciento.;;;;;;;;x
REBEL_POWER_MORE_THAN;A ameaça rebelde é superior a §Y$VAL$§W %.;La menace rebelle est d’au moins §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt mindestens §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es de al menos el §Y$VAL$§W por ciento.;;;;;;;;x
POP_TYPE_PERC_NOT;Os $NAME$ representam menos de §Y$VAL$%§W.\n;$NAME$ : inférieur à §Y$VAL$%§W.\n;$NAME$ ist weniger als §Y$VAL$%§W.\n;;Los $NAME$ representan menos del §Y$VAL$%§W.\n;;;;;;;;x
POP_TYPE_PERC;Os $NAME$ representam, pelo menos §Y$VAL$%§W.\n;$NAME$ : supérieur à §Y$VAL$%§W.\n;$NAME$ ist mindestens §Y$VAL$%§W.\n;;Los $NAME$ representan al menos el §Y$VAL$%§W.\n;;;;;;;;x
MAJORITY_IS;A maioria da população é ;La majorité de la population est ;Bevölkerungsmehrheit ist ;;La mayoría de la población es ;;;;;;;;x
MAJORITY_IS_NOT;A maioria da população NÃO é ;La majorité de la population n’est PAS ;Bevölkerungsmehrheit ist NICHT ;;La mayoría de la población NO es ;;;;;;;;x
ICL;Islândia;Islande;Island;;Islandia;;;;;;;;x
ICL_ADJ;Islandês;islandais;Isländisch;;Islandesa;;;;;;;;x
ISR;Israel;Israël;Israel;;Israel;;;;;;;;x
ISR_ADJ;Israelense;israélien;Israelitisch;;Israelí;;;;;;;;x
BYZ;Império Bizantino;Empire byzantin;Byzantinisches Reich;;Imperio Bizantino;;;;;;;;x
BYZ_ADJ;Bizantino;byzantin;Byzantinisch;;Bizantina;;;;;;;;x
BYZ_conservative;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;x
BYZ_reactionary;Kómma Paleologós;Kómma Paleologós;Kómma Paleologós;;Kómma Paleologós;;;;;;;;x
BYZ_liberal;Kómma Fileleftheron;Kómma Fileleftheron;Kómma Fileleftheron;;Kómma Fileleftheron;;;;;;;;x
BYZ_anarcho_liberal;Neoteristikon Kómma;Neoteristikon Kómma;Neoteristikon Kómma;;Neoteristikon Kómma;;;;;;;;x
BYZ_socialist;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;;Sosialistikó Kómma Byzantós;;;;;;;;x
BYZ_communist;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;;Kommounistikó Kómma Byzantós;;;;;;;;x
BYZ_fascist;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;;Kómma ton Eleutherofróvon;;;;;;;;x
ISR_conservative;Herut;Herut;Herut;;Herut;;;;;;;;x
ISR_reactionary;Hazit Datit Meuhedet;Hazit Datit Meuhedet;Hazit Datit Meuhedet;;Hazit Datit Meuhedet;;;;;;;;x
ISR_liberal;Miflaga Progresivit;Miflaga Progresivit;Miflaga Progresivit;;Miflaga Progresivit;;;;;;;;x
ISR_anarcho_liberal;Tzionim Klaliym;Tzionim Klaliym;Tzionim Klaliym;;Tzionim Klaliym;;;;;;;;x
ISR_socialist;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;;Mifleget Poalei Eretz Yisrael;;;;;;;;x
ISR_communist;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;x
ISR_fascist;Brit HaBirionim;Brit HaBirionim;Brit HaBirionim;;Brit HaBirionim;;;;;;;;x
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;x
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;x
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;x
ICL_anarcho_liberal;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;x
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;x
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;x
ICL_fascist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;x
ANY_CORE_LIMITED;Para qualquer núcleo que é\n;Pour tout territoire clé qui est\n;Für jede Kernprovinz, für die gilt:\n;;Para cualquier núcleo que esté\n;;;;;;;;x
ANY_CORE_NORMAL;Todas as províncias centrais terá\n;Tous les territoires clés obtiennent\n;Alle Kernprovinzen erhalten\n;;Todas las provincias núcleo recibirán\n;;;;;;;;x
POLITICS_NOT_BEFORE;Nós não podemos mudar partido no poder novamente antes de §Y$DATE$§W.;Nous ne pouvons pas changer de parti dirigeant avant §Y$DATE$§W.;Ein erneuter Wechsel der Regierungspartei ist vor §Y$DATE$§W unmöglich.;;No podemos cambiar de nuevo el partido gobernante hasta el §Y$DATE$§W.;;;;;;;;x
POLITICS_NOT_ACCEPTED;A nossa forma de governo não permite partidos §Y$WHICH$§W.;Notre forme de gouvernement n’autorise pas les partis §Y$WHICH$§W.;Unsere Regierungsform gestattet keine §Y$WHICH$en§W Parteien.;;Nuestra forma de gobierno no permite partidos §Y$WHICH$§W.;;;;;;;;x
RELEASE_PRESTIGE;Prestigio: ;Prestige : ;Prestige: ;;Prestigio: ;;;;;;;;x
RELEASE_INFAMY;Infâmia: ;Infamie : ;Infamie: ;;Infamia: ;;;;;;;;x
von_moltkes_staff_reforms_desc;Em 1857 Helmuth von Moltke foi nomeado como Chefe do estado maior do exército prussiano, que começou a reformar rapidamente. Entre as idéias introduzidas por von Moltke era um departamento de estudos históricos, o uso de jogos de guerra como instrumento de análise e um departamento especial dedicado a catalogar e estudar o telégrafo e ferrovias da Prússia e a melhor maneira de usá-los em caso de guerra. O resultado final de tudo isso foi que, no final da Guerra Franco-Prussiana, o quartel general do Exército prussiano se considerava o mais eficiente da Europa, com métodos que não demorariam a ser estudados e adaptados por muitos outros países. Moltke, que passou os próximos 30 anos no cargo, é considerado um dos estrategistas militares mais brilhantes do século XIX.;En 1857, Helmut von Moltke fut nommé Chef de l’état-major de la Prusse, qu’il entreprit bientôt de réformer. Parmi les idées mises en œuvre par von Moltke, un service d’études historiques, une utilisation intensive du wargame ou kreigspiel et un service spécial dédié à la cartographie complète des réseaux de télégraphe et de chemin de fer de Prusse et leur utilisation en cas de guerre. Le résultat fut que lors de la guerre de 1870, l’état-major prussien étai de loin le plus efficace d’Europe et ses méthodes commencèrent à être étudiées et copiées à l’étranger. Moltke resta Chef d’état-major de la Prusse pendant 30 ans et demeure l’un des plus brillants stratèges militaires du XIXe siècle.;Im Jahr 1857 wurde Helmuth von Moltke zum Chef des preußischen Generalstabs ernannt, den er schon kurz darauf reformierte. Zu seinen Ideen gehörte auch eine Abteilung für historische Studien, extensive Truppenmanöver und eine Spezialabteilung zum Katalogisieren und Studium der Telegraphen- und Eisenbahnnetzwerke Preußens, und wie sie im Kriegsfall am effizientesten genutzt werden könnten. Aufgrund dieser Anstrengungen galt der preußische Generalstab zur Zeit des französisch-preußischen Krieges als der effizienteste in ganz Europa, dessen Methoden man im Ausland schon bald eingehend studierte und nachahmte. Von Moltke übte sein Amt die nächsten 30 Jahre aus und gilt als einer der brillantesten Militärstrategen des 19. Jahrhunderts.;;En 1857 Helmuth von Moltke fue nombrado jefe del estado mayor del ejército prusiano, que procedió a reformar al poco tiempo. Entre las ideas implantadas por von Moltke estuvieron un departamento de estudios históricos, el uso de juegos de guerra como herramienta de análisis y un departamento especial dedicado a catalogar y estudiar las redes telegráficas y ferroviarias de Prusia y el mejor modo de utilizarlas en el caso de guerra. El resultado final de todo esto fue que, a finales de la Guerra Franco-Prusiana, el cuartel general del ejército prusiano se consideraba el más eficiente de Europa, con métodos que no tardarían en ser estudiados y adaptados por muchos otros países. A Moltke, que permaneció los siguientes 30 años en el puesto, se le considera uno de los estrategas militares más brillantes del siglo XIX.;;;;;;;;;x
prussian_general_staff;Quartel general da Prússia;Etat-major prussien;Preußischer Generalstab;;Cuartel general de Prusia;;;;;;;;;x
desc_prussian_general_staff;O Quartel general da Prússia é o mais eficiente da Europa, mas as outras nações vai pegar mais cedo ou mais tarde.;L’état-major prussien est le plus efficace d’Europe, mais les autres pays vont finir par combler leur retard.;Der preußische Generalstab ist der effizienteste in Europa, aber andere Nationen werden früher oder später aufholen.;;El cuartel general del ejército prusiano es el más eficiente de Europa, pero otros países no tardarán en recortarle terreno.;;;;;;;;;x
kanun_i_esasi_title;Kanun-i-Esasi;Kanun-i-Esasi;Kanun-i-Esasi;;Kanun-i-Esasi;;;;;;;;;x
kanun_i_esasi_desc;Implementado em 1876, o 'Kanun-i-Easasi' (Lei Básica) foi uma tentativa inicial de presentear o Império Otomano, com uma constituição. Enquanto a Lei Básica que só permanecerá em vigor por dois anos antes de ser revogado pelo Sultão Abdulhamid II, ainda assim foi um precursor importante para o desenvolvimento do constitucionalismo Otomano e turco.;Mise en place en 1876, la « Kanun-i-Easasi » (la loi fondamentale) est une première tentative de doter l’Empire ottoman d’une constitution. Si la loi fondamentale ne resta en application que deux ans avant d’être repoussée par le sultan Abdulhamid II, elle constitue cependant un signe précurseur important du futur développement du constitutionnalisme ottoman puis turc.;Das im Jahr 1876 verabschiedete 'Kanun-i-Esasi' (Grundgesetz) war ein früher Versuch, das osmanische Reich mit einer Verfassung auszustatten. Obwohl das Grundgesetz nur zwei Jahre in Kraft war, bevor es von Sultan Abdulhamid II. aufgehoben wurde, war es dennoch ein wichtiger Vorläufer der späteren Entwicklung des osmanischen und türkischen Konstitutionalismus.;;Promulgada en 1876, la 'Kanun-i-Easasi' (ley básica) representó el primer intento de dotar al Imperio Otomano de una constitución. Aunque solo permanecería vigente durante dos años, hasta su derogación por parte del Sultán Abdulhamid II, supuso un importante precedente en el posterior desarrollo del constitucionalismo otomano y turco.;;;;;;;;;x
the_ruhr_boom_title;Incentivar a explosão de Ruhr;Encourager le boom de la Ruhr;Ruhr-Boom begünstigen;;Fomentar la explotación del Ruhr;;;;;;;;;x
the_ruhr_boom_desc;A área de Ruhr, anteriormente partes dos condados de Berg, Mark e Cleves, está mudando a cada dia. Todos os dias novos poços de carvão, minas e outras coisas são abertas para suprir as redes ferroviárias prussianas sempre em expansão, e posteriormente, apoiado por exportações de tecnologia industrial britânica, fábricas estão surgindo como cogumelos depois de uma chuva de outono. O Ruhr está crescendo, eo exemplo poderia facilmente se espalhar para o resto da Alemanha, se fosse dado um simples empurrãozinho para na porta.;La région de la Ruhr, autrefois répartie entre les contés de Berg, Mark et Cleves, se transforme chaque jour un peu plus. Chaque jour, de nouveaux puits de charbon sont ouverts pour répondre à la demande du réseau de chemin de fer prussien en expansion constante. Plus tard, soutenu par l’importation de la technologie industrielle britannique, les usines pousseront comme des champignons après la pluie. La Ruhr est en expansion et son exemple pourrait se généraliser à l’Allemagne entière s’il recevait un petit coup de pouce.;Das Ruhrgebiet, ehemals Teil der Grafschaften Berg, Mark und Cleves, ändert sich von Tag zu Tag. Täglich werden neue Kohlegruben und Schächte eröffnet, um das ständig wachsende Eisenbahnnetz Preußens zu versorgen. Seit Kurzem schießen die von importierter britischer Industrietechnologie unterstützten Fabriken aus dem Boden wie Pilze nach einem Herbstregen. Das Ruhrgebiet boomt und gibt dem restlichen Deutschland ein gutes Beispiel gab. Wenn es nur einen kleinen Schubs in die richtige Richtung bekäme ...;;La zona del Ruhr, formada por los territorios de los antiguos estados de Berg, Mark y Cleves, está experimentando aceleradas transformaciones. Cada día se abren nuevas minas de carbón para alimentar la expansión de las redes ferroviarias de Prusia y últimamente, con el apoyo de tecnología industrial importada desde Gran Bretaña, están brotando fábricas como champiñones después de una lluvia de otoño. El Ruhr está floreciendo y el ejemplo podría propagarse fácilmente al resto de Alemania con que le demos un pequeño empujoncito.;;;;;;;;;x
ruhr_boom;A explosão de Ruhr;Le boom de la Ruhr;Der Ruhr-Boom;;El florecimiento del Ruhr;;;;;;;;;x
desc_ruhr_boom;Cidades em toda a Alemanha estão crescendo e mudando de municípios rurais para centros modernos da indústria graças aos exemplos estabelecidos pelo industrialismo explosivo de Ruhr .;A travers l’Allemagne, les villes croissent et se transforment, passant de bourgades rurales à des centres industriels modernes grâce à l’exemple fourni par l’industrie naissante de la Ruhr.;In ganz Deutschland wandeln sich Städte dank der Beispiele des aufblühenden Ruhr-Industrialismus von ländlichen Gemeinden zu modernen Industriezentren.;;Por toda Alemania, las ciudades están creciendo y están dejando de ser asentamientos rurales para transformarse en modernos centros industriales gracias a los ejemplos establecidos por la floreciente industrialización del Ruhr.;;;;;;;;;x
support_ruhr_industrialism_title;Apoiar a família Krupp;Soutien à la famille Krupp;Familie Krupp unterstützen;;Apoyad a la familia Krupp;;;;;;;;;x
DIPLOMACY_NO_ALLIES_CIVIL_WAR;Aliados não podem ajudar em uma guerra civil.;Les alliés ne peuvent être appelés en cas de guerre civile.;Verbündete können in einem Bürgerkrieg nicht zu Hilfe gerufen werden.;;No se puede pedir ayuda a los aliados en una guerra civil.;;;;;;;;;x
the_rhine_crisis_title;A Margem Esquerda;La rive gauche;Das linke Ufer;;La orilla izquierda;;;;;;;;;x
the_rhine_crisis_desc;Durante o desenho do mapa da Europa de Napoleão, a margem esquerda do rio Reno tinha sido anexado à França. Em 1840, o primeiro-ministro da França Adolphe Thiers declarou publicamente que, em sua opinião, o Reno continuava ser a fronteira natural da França. Com as dificuldades causadas pelas guerras napoleônicas ainda na memória de muitos, esta declaração poderia causar uma onda de indignação na Alemanha e seria a faísca que iria explodir o que ficou conhecido como "A crise do Reno".;Lorsque Napoléon redessina la carte de l 'Europe, la rive gauche du Rhin fut annexée par la France. En 1840, le Premier ministre Adolphe Thiers affirma publiquement, qu’à son avis, le Rhin demeurait la frontière orientale naturelle de la France. Le souvenir des temps difficiles des guerres napoléoniennes encore présent dans les mémoire fit que cette déclaration leva un tollé de protestations en Allemagne, donnant naissance à ce qui serait connu sous le nom de « Crise du Rhin ».;Im Zuge der Neugestaltung der europäischen Karte durch Napoleon war das linke Rheinufer von Frankreich annektiert worden. Im Jahr 1840 gab Adolphe Thiers, der französische Premierminister, bekannt, dass der Rhein seiner Meinung nach immer noch Frankreichs natürliche Ostgrenze darstelle. Diese Aussage führte in Deutschland vor dem Hintergrund der Schrecken der napoleonischen Kriege zu einem Aufschrei und führte schließlich zur sogenannten 'Rheinkrise'.;;Durante la reorganización del territorio europeo llevada a cabo por Napoleón, la orilla izquierda del Rhin había sido anexionada por Francia. En 1840, el primer ministro de este país, Adolphe Thiers, afirmó públicamente que, en su opinión, el Rhin seguía siendo la frontera natural de Francia. Con las penurias provocadas por las guerras napoleónicas todavía en el recuerdo de muchos, esta declaración provocaría una oleada de indignación en Alemania y sería la chispa que haría saltar lo que se conocería como 'La crisis del Rhin'.;;;;;;;;;x
build_the_eiffel_tower_title;Construção da Torre Eiffel;Construction de la tour Eiffel;Eiffelturm bauen;;La torre Eiffel;;;;;;;;;x
build_the_eiffel_tower_desc;Foi construída como o arco de entrada da Exposição Universal de 1889, a torre Eiffel é um dos símbolos mais duradouros e emblemáticos de Paris e da arquitetura francesa. Nomeado pelo o seu designer Gustave Eiffel, foi a estrutura mais alta do mundo desde a sua conclusão até 1930, quando perdeu o posto para o Chrysler Building, em Nova York, Estados Unidos.;Construite comme arche d’entrée pour l’exposition universelle de 1889, la tour Eiffel est un des symboles les plus représentatif de Paris et de l'architecture française. Elle porte le nom de son concepteur, Gustave Eiffel, et demeura le plus haut monument fait de la main de l’homme jusqu’à ce que le Chrysler building soit achevé à New York en 1930.;Der Eiffelturm, gebaut als Eingangstor zur Weltaustellung von 1899, ist eines der widerstandsfähigsten und ikonischsten Symbole von Paris und der französischen Architektur. Er ist nach seinem Architekt Gustave Eiffel benannt und war bis zur Fertigstellung des Chrysler Building in New York City im Jahr 1930 das höchste Bauwerk der Welt.;;Construida como arco de entrada para la exposición universal de 1889, la torre Eiffel es uno de los símbolos más representativos y mejor conocidos de París y de la arquitectura francesa. Llamada así en honor de su diseñador, Gustave Eiffel, la torre Eiffel fue la estructura más alta del mundo hasta que, en 1930, se terminó de construir el edificio Chrysler en la ciudad de Nueva York.;;;;;;;;;x
the_eiffel_tower;A Torre Eiffel;La tour Eiffel;Der Eiffelturm;;La torre Eiffel;;;;;;;;;x
desc_eiffel_tower;O mundo está deslumbrado com a vista incrível da obra de ferro projetada pelo Senhor Eiffel!;Le monde reste bouche bée devant l’extraordinaire tour en poutres d'acier de monsieur Eiffel  !;Die Welt staunt beim Anblick von Monsieur Eiffels wunderbarem Eisengitterturm!;;¡El mundo está maravillado por la increíble visión de la tracería de hierro de la obra de monsieur Eiffel!;;;;;;;;;x
confiscations_of_mendizabal_title;Confisco de Mendizabal;Les confiscations de Mendizabal;Die Desamortisation in Spanien;;La desamortización de Mendizábal;;;;;;;;;x
confiscations_of_mendizabal_desc;O Confisco de Mendizabal foi uma série de desapropriações de terras monásticas realizado na Espanha por decreto entre 1835 e 1837. Inspirado pelo liberalismo anticlerical e a polarização vivida pela sociedade espanhola durante as guerras carlistas, estes decretos levou ao abandono de muitos antigos monastérios da Espanha.;Les confiscations ecclésiastiques de Mendizabal sont une série de décrets promulgués entre 1835 et 1837 visant à l’expropriation de terres et bâtiments monastiques en Espagne. Inspirés par le libéralisme anticlérical et la polarisation de la société espagnole au cours des guerres Carlistes, ces décrets conduisent à l’abandon de nombreux monastères espagnols anciens.;Die Desamortisation in Spanien war eine Reihe von zwischen 1835 und 1837 erlassenen Dekreten zur Privatisierung und Enteignung von klösterlichen Ländereien und Besitztümern in Spanien. Die Dekrete wurden vom antiklerikalen Liberalismus und der Polarisierung der spanischen Gesellschaft während der Ereignisse der Karlistenkriege inspiriert und führten zur Aufgabe vieler alter spanischer Klöster.;;La desamortización de Mendizábal fue una serie de expropiaciones de tierras monacales llevadas a cabo en España por decreto entre 1835 y 1837. Inspirados por el liberalismo anticlerical y la polarización experimentada por la sociedad española durante las guerras carlistas, estos decretos provocaron el abandono de muchos monasterios antiguos en España.;;;;;;;;;x
haussmanns_renovations_title;As reformas de Haussmann;Les rénovation du baron Haussmann;Haussmanns Renovierungen;;Las reformas de Haussmann;;;;;;;;;x
haussmanns_renovations_desc;O Plano Haussmann foi um projeto para a modernização e renovação urbana de Paris, realizado entre 1852 e 1870. O projeto teve início após um período de rápido crescimento urbano na capital francesa, onde seu antigo centro tinha mostrado ser incapaz de lidar com as exigências em termos de infra-estrutura, de uma cidade em crescimento. Desde então, as amplas e abertas avenidas, promovido por Haussmann tornaram-se uma das marcas do traçado urbano de Paris.;Le plan Haussmann est un projet pour la modernisation et le renouveau urbain de Paris, qui fut mis en place de 1852 à 1870. Le projet fut décidé après une période de développement et de croissance urbaine rapide, alors que le vieux centre de Paris se révélait de plus en plus inadapté aux exigences d’infrastructures d’une cité moderne. Les longs et larges boulevards défendus par Haussmann sont depuis lors une caractéristique du paysage urbain parisien.;Der Haussmann-Plan war ein Projekt zur Modernisierung und städtischen Erneuerung von Paris, das zwischen 1852 und 1870 durchgeführt wurde. Das Projekt wurde nach einer starken Wachstums- und Entwicklungsperiode eingeleitet, da das alte Stadtzentrum von Paris die Infrastrukturbedürfnisse einer wachsenden Stadt nicht länger erfüllen konnte. Die von Hausmann favorisierten Boulevards sind mit ihrer Länge und Breite seitdem die definierende Haupteigenschaft des Pariser Straßensystems.;;El Plan Haussmann fue un proyecto de renovación y modernización urbana de París, llevado a cabo entre 1852 y 1870. El proyecto se inició tras un periodo de acelerado crecimiento urbano de la capital francesa, en el que su centro antiguo se había revelado incapaz de hacer frente a las exigencias, en términos de infraestructura, de una ciudad en crecimiento. Desde entonces, los largos y abiertos bulevares promovidos por Haussman se han convertido en una de las señas distintivas del trazado urbano de París.;;;;;;;;;x
SM_COUNTERDISTANCE;Contador de Distância;Contrer distance;Counter-Entfernung;;Contador de distancia;;;;;;;;;x
OL_GP_INFLUENCE;Influência;Influence;Einfluss;;Influencia;;;;;;;;;x
OL_VIEW_GP_INFLUENCE;Alterna a visão de §YInfluência§W;Basculer la vue §YInfluence§W;Schaltet §YEinfluss§W-Ansicht um;;Alterna la visión de §YInfluencia§W;;;;;;;;;x
CB_EXPIRE_DATE;Expira em §Y$DATE$§W;S’achève §Y$DATE$§W;Endet: §Y$DATE$§W;;Expira el §Y$DATE$§W;;;;;;;;;x
BUDGET_CANT_LOAN_DESC;Os bancos só irá emprestar dinheiro se você tiver comprido com o pagamento de seus interesses e não for hostil. Atualmente, os bancos estrangeiros não emprestam mais do que $MAXLOAN$¤ do total dos fundos disponíveis, por razões de segurança.;Les banques vous prêteront de l’argent si vous avez payé vos intérêts et si vous ne leur êtes pas hostile. Pour des raisons de sécurité, les banques étrangères en vous prêteront jamais plus de $MAXLOAN$ de leurs fonds disponibles.;Banken leihen Ihnen nur dann Geld, wenn Sie in der Vergangenheit Ihre Zinszahlungen eingehalten haben und nicht feindlich sind. Ausländische Banken geben Ihnen aus Sicherheitsgründen derzeit nie mehr als $MAXLOAN$¤ ihres Gesamtkapitals.;;Los bancos solo te prestarán dinero si has cumplido con el pago de tus intereses y no eres hostil. Actualmente, los bancos extranjeros no te prestarán más del $MAXLOAN$% de sus fondos totales disponibles, por razones de seguridad.;;;;;;;;;x
MUST_NEGOTIATE_WITH_WAR_LEADER_STATUS_QUO_OUR_SIDE;Não podemos negociar com o §YLíder de guerra§W inimigo, porque somos um de seus objetivos de guerra e nosso líder de guerra adicionou objetivo militar de §YStatus Quo§W;Nous ne pouvons pas négocier avec le §YWar leader§W ennemi car nous sommes l’objet d’un objectif de guerre et notre dirigeant a ajouté un objectif de guerre §YStatu Quo§W.;Wir können nicht mit dem feindlichen §YKriegsführer§W verhandeln, da wir Ziel eines Kriegsziels sind und unser Anführer ein §YStatus Quo§W-Kriegsziel hinzugefügt hat.;;No podemos negociar con el §Ylíder de guerra§W enemigo, porque somos uno de sus objetivos bélicos y nuestro líder de guerra ha añadido un objetivo bélico de §YStatus Quo§W;;;;;;;;;x
witwatersrand_gold_rush;A corrida do ouro em Witwatersrand;La ruée vers l’or de Witwatersrand;Witwatersrand-Goldrausch;;Fiebre del oro en las Witwatersrand;;;;;;;;;x
desc_witwatersrand_gold_rush;Uma corrida de ouro em Witwatersrand está fazendo a gente ficar conhecido por todo o mundo.;Une ruée vers l’or dans le Witwatersrand nous fait connaître internationalement.;Ein Goldrausch im Witwatersrand macht uns international bekannt.;;La fiebre del oro en las Witwatersrand nos está haciendo famosos en todo el mundo.;;;;;;;;;x
ENG_bourgeois_dictatorship;República da Britânia;République de Britannie;Republic of Britannia;;República de Britania;;;;;;;;;x
DIPLOMACY_CANNOT_SET_PRIO_TRUCE;Não podemos influenciar um país com o qual temos uma trégua;Nous ne pouvons pas influencer cette nation car nous somme en trêve avec elle.;Wir können diese Nation nicht beeinflussen, während Waffenruhe zwischen uns herrscht.;;No podemos influir en un país con el que tenemos una tregua;;;;;;;;;x
MEX_absolute_monarchy;Império do México;;Mexikanisches Kaiserreich;;Imperio de México;;;;;;;;;x
MEX_prussian_constitutionalism;Império do México;;Mexikanisches Kaiserreich;;Imperio de México;;;;;;;;;x
MEX_hms_government;Império do México;;Mexikanisches Kaiserreich;;Imperio de México;;;;;;;;;x
